category,createdDate,storyTitle,amountRaised,goal,donors,campaignLength,likes,shares,city,state,story
"Medical","November 19, 2018","Local Police Officer in need.","$7,230","$10,000","62","4","61","445","HOUSTON","TX","Local Police Officer Finds Perfect Donor Match in Wife!We are friends and co-workers of Angela who want to help in any way we can.The scene: 1980’s. Brownsville  TX. High School Spanish class. ... Sitting at her desk  a young Angela spies a handsome Arturo (Art) sitting at his desk  across the room  and it is love at first sight!  She told her 2 best friends that she was going to marry that boy. She had found her soulmate. She can’t believe her good fortune when the two start dating. Over the course of the next seven years  after surviving high school drama and the pressure of playing competitive sports  Art worked many jobs so Angela could finish her college degree  because that’s what you do for someone you love – your perfect match; you are there for them. They were blissfully married on June 12  1998  blessed with their first child and Arturo went on to complete his college degree. In 2008 the family made the difficult decision to leave everything and everyone they had ever known to take advantage of the many opportunities a bigger city  Houston  TX  has to offer. Both Angela and Art were educators in the school system  but had to face the hard fact that education jobs in Houston were few and far between at that time. Despite that  Art and Angela fell in love with Houston and Art could no longer ignore his deep desire to “protect and serve” his new community and proudly became a Houston Police officer. They are beyond blessed to have 4 amazing children;  Alyssa 20  a Junior in college  Audrey 18  a senior in high school  Abriana 15  a sophomore in high school  and Aj 12  a seventh grader.  Art has been their softball coach since they were old enough to swing a bat and continues to coach them throughout their lives.   Fast forward to March 2018. Art now has 10 years on the force at the Southwest Division where he has earned several top performer accolades from his department. Unfortunately  Art found out his kidneys have failed him due to his lupus. He is told he is in need of a kidney transplant ASAP.  Art comes from a family of 7 and even though his siblings offered to be tested  Art strictly refused. Art being Art  he did not want to complicate anyone’s life by taking their kidney. The family and friends who did get tested  unfortunately  were not a match. Remember  Art and Angela are soulmates  a perfect match  so it stands to reason that Angela would be tested. This had to work. After months of being poked and prodded  Angela was a match! Now it is her turn to be there for him. She is able to give her husband  her soul mate  the father of their children  their provider and coach  the ultimate gift - her kidney; because that’s what you do for someone you love. After staring death in the face and refusing to accept its’ calling  Art will be able to continue to serve the community that he loves  be the supportive and loving husband and father he is and live a long healthy life.  The procedure is scheduled for December 17th  2018.  Even though both Art and Angela have health insurance as a benefit through their jobs  being a perfect donor match for your husband comes with its’ own set of challenges; 1)      Recovery time - Art: The family will be without either parent working for a few months. No amount of health insurance will cover the necessary expenses a family of 6 faces every day. This will be a financial hardship like the family has never known before. As many police officers do  Art works extra jobs to help maintain the financial stability of the household and he will not be able to do this during his recovery. 2)      Recovery time – Angela: Due to certain policies at her current job  Angela will not be compensated during her recovery time. On behalf of the amazing Garcia Family  we are asking for any monetary support you can provide.The out-of-pocket expense for this procedure is astronomical. We understand that the holidays are just around the corner  but please consider donating to help this loving family get through this incredibly trying time. No donation is too small and will be forever appreciated."
"Medical","March 7, 2019","Nado&apos;s Cancer Fund","$7,225","$9,000","78","1","74","","RALEIGH","NC","Hernando or Nando as we many of us call him is so much more than just my brother-in-law. He's a man of great intellect  dad humor  and most importantly- a family man. His love for his wife and kids is fueled by a generous heart and the tenacity of being and immigrant. He was diagnosed with stage IVA Tongue Squamous Cell Carcinoma in January of this year. Because he does not have health insurance in the states  he went back to Colombia to have surgery on Feb 4th. This month he will start his treatment. He will undergo 33 sessions of radiotheraphy and 6 sessions of chemotherapy. There's lots of uncertainty about the future.  In the meantime  we are doing all we can to emotionally support his family here. I would like to raise some money to help pay their rent for the next 6 months  giving them some room to breath and make some of the hard decisions that are coming up. We are so grateful for the life we have here.  I personally have been blessed by their family and love  so I am asking you to dig deep and help me  help them."
"Medical","February 2, 2019","Don Clevenger Jr. Fund","$7,220","$12,000","79","2","85","","WARRENVILLE","IL","In August of 2018 Don Jr. was diagnosed with Stage IV pancreatic cancer that metastasized to his liver and stomach. At his 6 month PetScan the tumor had grown in strength and size. He recently had a GI tube put in  along with a TPN IV for liquid food.  He currently can not eat any solids.  We are hoping that with radiation the tumor that is blocking his stomach will shrink  and he will be able to eat his favorite foods  again.  Unfortunately while Don Jr. was receiving treatment his wife Debbi became unemployed and they lost their health insurance coverage.  In order to keep going to the Cancer Center of America they had to rely on getting Cobra  which is quite expensive.  Your funds will go towards  his health care which will improve his quality of life.  Don Jr. is a fighter and is anxiously awaiting the birth of his first grandson."
"Medical","December 4, 2018","DON DADULA...Go Fund Me","$7,129","$10,000","85","4","88","205","CAMARILLO","CA","In October 2017 at age 51 my cousin Don found himself in the ER for visual like disturbances  etc. A CT scan found a brain tumor.  This was eventually diagnosed as a Stage III Malignant glioma  astrocytoma.  The brain tumor was surgically removed but about 10% could not be excised due to its proximity to his speech areas. He also had 6 weeks of radiation. Don did well for quite some time and was able to perform light duty jobs at work up until September 2018.   The remaining tumor though has been progressing and the last few months aggressively. Don has been fortunate in being well taken care of and loved by his family.  Although it is a difficult stage  he is now in Hospice care at home. I know their services are much needed and will be a blessing to the family. Many ask what they can do?  This account is being set up for the family to help with finances  loss of income  health insurance premiums and patient responsibility costs for the next months. Don’s insurance was valid until November 30th. His Social security and Medicare were approved  but a waiting period must be met and he is not eligible until March of 2019.  Debbie is continuing his insurance but the premiums must be paid out of pocket now and it is expensive. It seems Don was always helping someone with fixing ‘something’ right?  Help us to financially support the Dadula family...Don  Debbie  Alex  Bella and Tim. Their faith sustains them through these struggles. Perhaps you might have the ability to help in any small way to alleviate some of the financial burdens at an already challenging time."
"Medical","December 29, 2018","Gregorio Esquivel&#x2019;s Recovery Fund","$7,127","$200,000","81","3","88","747","POPLARBLUFF","MO","I want to begin this post by thanking everyone that has reached out to our family during this challenging time. Your kind words and prayers lift us up every day. On December 1st my dad  Gregorio Esquivel  suffered a severe stroke. Initial treatment was timely and appropriate  but still his condition worsened. He was admitted at SSM University Hospital in St. Louis. Multiple scans showed that significant damage had occurred in my dad’s brainstem  specifically an area needed for movement. Due to the stroke  he is currently paralyzed from the neck down. He also has weakness of his head and neck which means he cannot eat or drink by mouth and he cannot vocalize his words yet. We are happy to say that he is out of ICU and is stable. He is completely conscious  aware of his surroundings  and as smart as ever. Gladly  his spirit and sense of humor are intact. Based on the symptoms  the doctors agree that his stroke should be treated as if it were a spinal cord injury. His best chances at regaining movement is by going to a rehab center that specializes in this type of therapy. But the story does not end here:In 1999 we moved to the US from Monterrey  Mexico. For nearly 20 years he has called the US his home. During that time my dad has worked tirelessly  paid his taxes  provided for our family and enjoyed every day of it. He is a good member of his community and a friend to all. In the early 2000s  he began communicating with the Immigration Services to gain citizenship. However  it can take 20-30 YEARS for immigration applications to go through  this includes my dad’s application. They are currently reviewing applications filed in 1998 and 1999. Although he may be lawfully here  he is not a citizen  nor does he have a green card. To further complicate things  he does not currently have health insurance. This is where we are stuck and in the most humble way we are asking for help. If my dad is to accept Medicaid or any sort of government help  his request to gain citizenship in the future will likely be denied. We have been given the option of sending him to Mexico but if both of my parents go  they could be penalized with 10 years of no re-entry. We are working hard every day to find out what options we have available. We are confident we will solve these problems. But the fact remains that my dad is lying in hospital bed and mom remains attached at bedside. My dad is 53 years old and has lifetime of memories left to make. Help us help him. Help us get him the help that he needs and deserves. He has long road to recovery  but we have high hopes and even higher faith that he will recover and together we will get through this."
"Medical","February 16, 2019","Help &amp; Support Paul Ariaz fight to beat Cancer","$7,105","$45,000","64","1","74","927","SYLMAR","CA","****************************************************************************My dear cousin  Paul Ariaz  43 years old  was recently diagnosed with Multiple Myeloma cancer in his bone marrow.  For those of you who know him  you know that he is an extraordinary human being.  He is a devoted and proud father of 5 beautiful kids. He is cheerful  loving  unbelievably strong and always puts his family and friends before himself. He's been undergoing many tests and exams and as a result  he will be having to undergo even more of an intense form of chemotherapy soon  followed by bone marrow surgery. Because of this  he has been unable to work and will likely not be able to return until further notice.  As we hear from many cases  the lack of quality health insurance is though and many employers and insurance companies make it very challenging to obtain. Paul has been denied many services that some of us are fortunate to have and the accumulations of hospital bills has taken a toll on his family. Unfortunately  short term disability does not provide full pay.  Some of his medical expenses are not covered and with the everyday necessities of life  money is getting tighter and tighter.  Paul is one of the strongest  most selfless people we have ever known and is always there to give his love and support or the shirt off his back to anyone that needs it.   Now  it's time that we send back some of that love and support to Paul and his family.  Thank you for your unwavering love and support. Anything you can donate will be truly appreciated.  Everything we can do to help and surround him with love is what is most important so he can focus on beating this thing. We will do our best to keep you updated on his status.Please spread the word. Thank you from the bottom of our hearts…muchas gracias!Mariana Rodriguez Ortiz"
"Medical","December 28, 2018","Help Mike Spinney and Family","$7,095","$10,000","115","3","119","469","GLENWOODSPRINGS","CO","We are sad to say Mike Spinney has been diagnosed with colon  cancer at the beginning of December. He has been a Glenwood Springs City Market family member for the last 18 years. He is our grocery manager  and all around amazing person to have around. His wife Monica works with us as well  they have a 4 year old boy together John Michael . At this time we are asking for help as bills begin to pile up and only continue to stack higher even with health insurance the expenses are unbelievable. At this time Mike is unable to work . All proceeds will be donated directly to the family❤ Anything helps at this time Thank you!"
"Medical","October 17, 2018","HELP BATTLE STAGE 4 CANCER!!","$7,020","$20,000","39","6","37","313","HOUSTON","TX","From May of 2018 through August of 2018 my cousin Chong felt a lot of discomfort. Some from an aggravating injury at work and a small hernia. He had formed a mass on the upper part of his right leg and began to favor it with a limp. He began to experience pain in his back and met several times with various doctors and a general surgeon. While waiting on word from workers comp and pending insurance approval for a hernia operation  on the morning of September 5th  2018 he was headed out to work but returned home shortly. As he was trying to wake up his wife  he was panting and near collapsed. He was on the floor unable breathe and had stabbing pains in his back. She quickly rushed him to the ER. Being convinced it was a possible broken rib they awaited the results of all the tests. The Xrays showed he had formed a blood clot in his lung and in the some of the scans it showed enlarged lymph nodes in the abdominal area. They needed to admit him for further testing and start him on blood thinners. They also suggested this could possibly be cancer. A WORLD FOREVER CHANGED For 8 days in the hospital he was receiving heparin via IV to reduce the likelihood of the blood clot to worsen. More screening tests and scans were ordered. They took a biopsy of the mass on his leg. On September 2  2018 they performed a surgery on the lymph node removing about 1/3 for further testing. Tests were still pending and on Septemer 13  2018 he was discharged with a pending prognosis. They suspected it could possibly carcinoma  soft tissue sarcoma or even possibly rhabdomyosarcoma. On October 2  2018 my cousin went back for a prognosis. Testing was not conclusive so they performed some more testing and had him return on the 10th. It turns out my cousin Chong has has enlarged lymph nodes throughout his entire his body all the way up to one in the neck. It was categorized as a Stage 4 High Grade Pleomorphic Soft Tissue Sarcoma. The worst part is  it is high grade and travels through the lymph nodes of his body. It has already spread to his liver. On the 12th of October he received his first chemotherapy treatment. Last night on October the 16th he was hospitalized as his kidneys gave out to chronic kidney failure and we are praying for a speedy recovery but it seems he won't be able to receive his scheduled his 2nd chemotherapy trearment this coming Friday. HOW WE CAN HELP 1. Prayers are greatly appreciated as there are many studies whether we believe them or not that blind prayers could help in a manner that is beyond explanation. A prayer wont make Stage 4 cancer go away but we can ask for courage and strength so that he can battle the cancer head on. 2. Recently my cousin and his wife bought their first home together. While Kristen has a good job  my cousin Chong is not able to work which has reduced them to single income. Kristen's boss has been more than supportive allowing time off but a fight with cancer isn't a short battle. 3. All money raised will go directly to my Chong and Kristen so that they can use the money to pay for all the things that health insurance doesn't cover. There are many costs associated it with it from something as simple being able to eat in the hospital cafeteria all the way to covering expenses related to every day life. We are not expecting a million dollar donation  but if everybody could give anything even if it's a single $1  a share of the page would go a long way. 4.... hmmm being from L.A. I'm a Dodgers fan  but if the Astros could make it to the World Series and give the Dodgers a good series and then go to a game 7  maybe I would be happy with either outcome since it would lift his spirits. Thanks for taking the time to read this."
null,"",null,"",,"","",null,"","",,""
"Medical","December 13, 2018","Show Support for John Heinemann","$7,008","$7,500","77","4","78","308","DALLAS","TX","John is in surgery today  December 13  for the removal of the tumor that caused his colon cancer.In June  at 46 years old  John was diagnosed with stage 3c colon cancer.  In August John started chemotherapy. By September  his reduced the size of his tumor to more than half in September and the tumor is out of the lymph nodes and has decreased significantly. In October he was having chemo and radiation treatments 5 days a week for 5 and a half weeks.  In November his tumor had gone from the size of his fist to the size of a large walnut. Hopefully today it should be the size of a marble.His surgery will remove the tumor  but he’ll be in the hospital for 3 to 4 days and unable to go to the salon for 10 days after that. He’ll also resume chemotherapy. He still has a long road ahead.Throughout it all these past 6 months  John has been positive and inspirational to many of us  as always. He’s going through radiation and chemo  lost much of his hair  he’s exhausted  he’s going through a divorce  but he has continued to make so many of us beautiful by going to Blanc  rocking Moroccanoil  raising his wonderful kids  working out  doing yoga and never letting us know how hard it is every single day.  This GoFundMe campaign is to help John cover his expenses while he’ll be out of work the next few weeks and continuing to recover in the ongoing months. While he has health insurance  his savings account has taken a big hit from lost time at the salon and his insurance deductible. Financial support through this GoFundMe will go a long way in helping John in one burden so he can concentrate on the most important thing now  getting well. Anything you can give financially  spiritually and emotionally helps."
"Medical","November 14, 2018","Help Travis Wright - CampFire","$7,005","$5,000","79","5","86","425","PARADISE","CA","Hello Everyone. I am the daughter-in-law of Travis Wright. I made this GoFundMe page to help Travis pay for medical bills. As many of you  have heard  my father in law helped save our neighbors' lives by escaping the fire himself  calling for help  and bringing the help down on his quad to retrieve our neighbors. He has also suffered from injuries which include: smoke inhalation  burnt and blistering hands and scalp  and a very swollen leg that he has trouble walking on. He was reluctant to go to the hospital because he does not have health insurance (from being let go from his job at Feather River Hospital). He ended up needing to go to Sutter Roseville Hospital last night due to worsening pain in his leg making it very difficult to walk. They did a chest x-ray and an x-ray of his leg  thankfully his leg is not broken.  They also gave him a breathing treatment and medications.  Emergency Room visits are very expensive  especially without insurance. My family lost just about everything; I would like for them to not worry so much about medical bills on top of everything else. If you are able to help donate towards Travis's medical bills that would make a huge impact on our family in this time of need. I know Travis and Carole would never ask for anything and have always helped other people  but at this time  they are the ones who need our help.ABC10 interviewed Travis and aired it  here is his interview:  https://www.abc10.com/article/news/local/paradise/couple-miraculously-survives-camp-fire-by-sheltering-behind-boulder/103-614339454?fbclid=IwAR22AbOBb0Esa-l_TnA6wzYd_yqDbj8cZs6lQH7L8vFhdQHkqyuxHDS_YT4"
"Medical","November 15, 2018","Adam Engelbrecht Sarcoma Fund","$7,000","$300,000","47","5","47","184","KENMORE","WA","Our friend Adam Engelbrecht was recently diagnosed with a Synovial Sarcoma tumor in his shoulder. This is a very  very rare and sneaky form of cancer that likes to spread  and he needs your help.  While cancer is scary and expensive for anyone who is unfortunate enough to get it  in this case it is a little more so.Adam is self employed as a commercial contractor and the family has always relied on Aly to provide private medical insurance. However  in June of 2018 Aly lost her job. After shopping for public health insurance and confirming that the insurance would cover the doctors and medical facilities  they bought a public insurance plan.  Little did they know that the insurance covered the doctors and facilities but NOT the treatments  so essentially they have no medical insurance to cover his radiation  surgery  and (possibly) chemo.   Adam and Aly are expecting the upcoming medical expenses to be around $300 000.   While Aly is aggressively looking for work so they can get back onto a private healthcare plan  the treatments for this cancer cannot wait. State hospitals and treatment centers unfortunately require that all treatments be paid for in full before they are started.  While Adam and Aly have enough money in their savings to start radiation treatments  this money will soon run out and they will not have enough money to cover upcoming expenses. Adam’s cancer is currently at stage 3.  If it progresses to stage 4  Adam’s chances of long term survival drop significantly and the chances for recurrence rise.We would like to raise $300 000 to help Adam aggressively fight and beat this cancer.Adam and his wife Aly have 2 children  Wyatt (age 11)  and Owen (age 8).  They enjoy visiting family at Lake Chelan and trekking the coastal beaches of Washington and Oregon.  Bryan and Grant Lewis have been friends of Adam since childhood  and are starting this fundraiser to benefit Adam and his wife Aly.   All funds raised will be sent to Adam and Aly to help pay for medical treatments and expenses related to treatment.  Any additional funds raised will be used to support Adam’s wife and kids during his recovery and the ongoing watch to ensure this cancer does not come back. Please help Adam by donating and by sharing his story. Every dollar helps. Thank you!Here is Adam (leading the charge)  Bryan (making the face)  Grant (holding the baby)  and all of the old 109th Ave crew."
"Medical","January 6, 2019","Sunshine Shannon Schroeder&#x2019;s Fight Breast Cancer","$6,995","$30,000","44","3","43","484","BEAUMONT","TX","SHANNON SCHROEDER and her amazing story to fight cancer! She is a ray of sunshine to everyone she meets!Shannon Schroeder:At the age of 40  hearing you have breast cancer is not something you could ever prepare yourself for.  I have lived and  worked my entire life in the Beaumont Area.  I have 3 beautiful children  Cole who is 14  Cassidy 11  and Caylee 9  and I will fight for my life in order to see them grow up.  They are by far the best thing I have accomplished and enjoy in my life.  DiagnosisJune 11  2018  was the day I was told I had infiltrating mammary carcinoma   along with regional lymph node metastasis.  Which is cancer cells that spread to new parts of the body.Treatment Plan• Being treated at the University of Texas M. D. Anderson Cancer Center for breast cancer. Received chemotherapy every three weeks for 6 months.On completion of chemotherapy  I will proceed with a mastectomy surgery January 2019  followed by 6-8 weeks of radiation therapy  and  also require and additional 8 treatments of immunotherapy after surgery/radiation and 5-10 years of oral endocrine therapy.Shocking News • I can honestly say I will never forget December 5  2018.  Not only is it the day we said our goodbyes to my grandmother  I received a phone call from my job of 14 years that I was being laid off and it was my last day of work  and my health insurance would be ending 2 days later with no option of Cobra.  If you could only imagine what was going through my mind at the time.  How you can helpDonations will be used for:  Covering medical bills  and day to day living for my family.New insurance requires displacement from my home and family• I will have to stay in Houston for 6-8 weeks for daily radiation treatments Monday-FridayThank you for helping me in this fight with cancer! Shannon Schroeder"
"Medical","March 18, 2019","Kelly Rogers Recovery Fund","$6,980","$50,000","89","29","94","679","CENTERPOINT","IA","On Saturday  March 2nd  2019  Kelly suffered an intracranial hemorrhage  or stroke  in the basal ganglia region of the brain at age 44. A ventricle drain was inserted to relieve pressure. He was put on a respirator and kept under anesthesia. On Monday  March 4th  the question was “let him go” or “operate”? It was decided to give Dr. Ahmad Bader permission to operate in order to remove the hematoma and cauterize the bleed  which he did successfully. For another 7 days Kelly remained on a respirator under anesthesia. The respirator has now been removed and replaced with a tracheostomy  and the feeding tube inserted into his stomach.I thank you all for your kind thoughts and prayers as many of you have followed Kelly’s progress; you know the change has been significant. However  he does have impairment on the left side of his body. On Monday  March 18th  Kelly moved out of ICU and into 6 Center Rehab at St. Luke’s Hospital. The road ahead is long and tough  and will require his determination and stubbornness during therapies – physical  occupational and speech.While he does have health insurance from his employer  Alburnett School District  there are limits to his short and long-term care coverage; for example  long-term-acute care (lTAC) is not covered  and how long he will need such care is unknown. There are many unanswered questions at this time.While the GoFundMe goal is set high  stroke rehabilitation is expensive. It is unknown what expenses are ahead  for how long and whether he will return to independent self-care. Please donate and together we can get Kelly on his feet and keep him there."
"Medical","November 4, 2018","John Gonzalez medical expenses","$6,953","$10,000","43","5","44","265","FILLMORE","CA","Hello everyone  My brother John Gonzalez was just diagnosed with Gleason 5+5 Prostate cancer  stage 4. He is having issues with his Lymph Nodes  Kidneys  and Bladder  and is swelling due to the cancer.  He is on medication right now to shrink it  so they can do surgery and chemo.He is currently unable to work. My brother is having to pay for his health insurance out of pocket  plus anything that is not covered. This is a huge financial burden. Money donated will be used for medical bills and any day to day expenses. Any and all donations would be appreciated. If you cannot give  prayers for my brother would be most welcomed. Thank you and God Bless ❤"
"Medical","November 14, 2018","Help Travis Wright - CampFire","$7,005","$5,000","79","5","86","425","PARADISE","CA","Hello Everyone. I am the daughter-in-law of Travis Wright. I made this GoFundMe page to help Travis pay for medical bills. As many of you  have heard  my father in law helped save our neighbors' lives by escaping the fire himself  calling for help  and bringing the help down on his quad to retrieve our neighbors. He has also suffered from injuries which include: smoke inhalation  burnt and blistering hands and scalp  and a very swollen leg that he has trouble walking on. He was reluctant to go to the hospital because he does not have health insurance (from being let go from his job at Feather River Hospital). He ended up needing to go to Sutter Roseville Hospital last night due to worsening pain in his leg making it very difficult to walk. They did a chest x-ray and an x-ray of his leg  thankfully his leg is not broken.  They also gave him a breathing treatment and medications.  Emergency Room visits are very expensive  especially without insurance. My family lost just about everything; I would like for them to not worry so much about medical bills on top of everything else. If you are able to help donate towards Travis's medical bills that would make a huge impact on our family in this time of need. I know Travis and Carole would never ask for anything and have always helped other people  but at this time  they are the ones who need our help.ABC10 interviewed Travis and aired it  here is his interview:  https://www.abc10.com/article/news/local/paradise/couple-miraculously-survives-camp-fire-by-sheltering-behind-boulder/103-614339454?fbclid=IwAR22AbOBb0Esa-l_TnA6wzYd_yqDbj8cZs6lQH7L8vFhdQHkqyuxHDS_YT4"
"Medical","November 15, 2018","Adam Engelbrecht Sarcoma Fund","$7,000","$300,000","47","5","47","184","KENMORE","WA","Our friend Adam Engelbrecht was recently diagnosed with a Synovial Sarcoma tumor in his shoulder. This is a very  very rare and sneaky form of cancer that likes to spread  and he needs your help.  While cancer is scary and expensive for anyone who is unfortunate enough to get it  in this case it is a little more so.Adam is self employed as a commercial contractor and the family has always relied on Aly to provide private medical insurance. However  in June of 2018 Aly lost her job. After shopping for public health insurance and confirming that the insurance would cover the doctors and medical facilities  they bought a public insurance plan.  Little did they know that the insurance covered the doctors and facilities but NOT the treatments  so essentially they have no medical insurance to cover his radiation  surgery  and (possibly) chemo.   Adam and Aly are expecting the upcoming medical expenses to be around $300 000.   While Aly is aggressively looking for work so they can get back onto a private healthcare plan  the treatments for this cancer cannot wait. State hospitals and treatment centers unfortunately require that all treatments be paid for in full before they are started.  While Adam and Aly have enough money in their savings to start radiation treatments  this money will soon run out and they will not have enough money to cover upcoming expenses. Adam’s cancer is currently at stage 3.  If it progresses to stage 4  Adam’s chances of long term survival drop significantly and the chances for recurrence rise.We would like to raise $300 000 to help Adam aggressively fight and beat this cancer.Adam and his wife Aly have 2 children  Wyatt (age 11)  and Owen (age 8).  They enjoy visiting family at Lake Chelan and trekking the coastal beaches of Washington and Oregon.  Bryan and Grant Lewis have been friends of Adam since childhood  and are starting this fundraiser to benefit Adam and his wife Aly.   All funds raised will be sent to Adam and Aly to help pay for medical treatments and expenses related to treatment.  Any additional funds raised will be used to support Adam’s wife and kids during his recovery and the ongoing watch to ensure this cancer does not come back. Please help Adam by donating and by sharing his story. Every dollar helps. Thank you!Here is Adam (leading the charge)  Bryan (making the face)  Grant (holding the baby)  and all of the old 109th Ave crew."
"Medical","January 6, 2019","Sunshine Shannon Schroeder&#x2019;s Fight Breast Cancer","$6,995","$30,000","44","3","43","484","BEAUMONT","TX","SHANNON SCHROEDER and her amazing story to fight cancer! She is a ray of sunshine to everyone she meets!Shannon Schroeder:At the age of 40  hearing you have breast cancer is not something you could ever prepare yourself for.  I have lived and  worked my entire life in the Beaumont Area.  I have 3 beautiful children  Cole who is 14  Cassidy 11  and Caylee 9  and I will fight for my life in order to see them grow up.  They are by far the best thing I have accomplished and enjoy in my life.  DiagnosisJune 11  2018  was the day I was told I had infiltrating mammary carcinoma   along with regional lymph node metastasis.  Which is cancer cells that spread to new parts of the body.Treatment Plan• Being treated at the University of Texas M. D. Anderson Cancer Center for breast cancer. Received chemotherapy every three weeks for 6 months.On completion of chemotherapy  I will proceed with a mastectomy surgery January 2019  followed by 6-8 weeks of radiation therapy  and  also require and additional 8 treatments of immunotherapy after surgery/radiation and 5-10 years of oral endocrine therapy.Shocking News • I can honestly say I will never forget December 5  2018.  Not only is it the day we said our goodbyes to my grandmother  I received a phone call from my job of 14 years that I was being laid off and it was my last day of work  and my health insurance would be ending 2 days later with no option of Cobra.  If you could only imagine what was going through my mind at the time.  How you can helpDonations will be used for:  Covering medical bills  and day to day living for my family.New insurance requires displacement from my home and family• I will have to stay in Houston for 6-8 weeks for daily radiation treatments Monday-FridayThank you for helping me in this fight with cancer! Shannon Schroeder"
"Medical","March 18, 2019","Kelly Rogers Recovery Fund","$6,980","$50,000","89","29","94","679","CENTERPOINT","IA","On Saturday  March 2nd  2019  Kelly suffered an intracranial hemorrhage  or stroke  in the basal ganglia region of the brain at age 44. A ventricle drain was inserted to relieve pressure. He was put on a respirator and kept under anesthesia. On Monday  March 4th  the question was “let him go” or “operate”? It was decided to give Dr. Ahmad Bader permission to operate in order to remove the hematoma and cauterize the bleed  which he did successfully. For another 7 days Kelly remained on a respirator under anesthesia. The respirator has now been removed and replaced with a tracheostomy  and the feeding tube inserted into his stomach.I thank you all for your kind thoughts and prayers as many of you have followed Kelly’s progress; you know the change has been significant. However  he does have impairment on the left side of his body. On Monday  March 18th  Kelly moved out of ICU and into 6 Center Rehab at St. Luke’s Hospital. The road ahead is long and tough  and will require his determination and stubbornness during therapies – physical  occupational and speech.While he does have health insurance from his employer  Alburnett School District  there are limits to his short and long-term care coverage; for example  long-term-acute care (lTAC) is not covered  and how long he will need such care is unknown. There are many unanswered questions at this time.While the GoFundMe goal is set high  stroke rehabilitation is expensive. It is unknown what expenses are ahead  for how long and whether he will return to independent self-care. Please donate and together we can get Kelly on his feet and keep him there."
"Medical","November 4, 2018","John Gonzalez medical expenses","$6,953","$10,000","43","5","44","265","FILLMORE","CA","Hello everyone  My brother John Gonzalez was just diagnosed with Gleason 5+5 Prostate cancer  stage 4. He is having issues with his Lymph Nodes  Kidneys  and Bladder  and is swelling due to the cancer.  He is on medication right now to shrink it  so they can do surgery and chemo.He is currently unable to work. My brother is having to pay for his health insurance out of pocket  plus anything that is not covered. This is a huge financial burden. Money donated will be used for medical bills and any day to day expenses. Any and all donations would be appreciated. If you cannot give  prayers for my brother would be most welcomed. Thank you and God Bless ❤"
"Medical","November 7, 2018","Helping Sara","$6,940","$10,000","71","5","68","486","HOLLYWOOD","FL","A principios de octubre de este año  a mi madre Sarisbelia le diagnosticaron con cáncer. Mi padre y yo estamos haciendo todo lo posible para trabajar y estar al día con todas las citas médicas / hospitalizaciones diarias de  ella. Afortunadamente para nosotros  ella tiene un seguro de salud que cubre parcialmente parte de esto  pero ha sido extremadamente caro mantenerse al día con el resto y aun así dedicarle tiempo al hospital. Estamos limitados a la cantidad de tiempo que pasamos con ella debido a que tenemos que mantener nuestros trabajos para mantenernos al día con las facturas médicas a medida que se acumulan.Las donaciones son muy necesarias y muy apreciadas para ayudar a mis padres con los gastos adicionales para los que no están listos. Cualquier cosa sería de ayuda. Tenemos mucha fe en la recuperación de mi mama. Este ha sido un proceso muy lento y agotador. Sin embargo  estamos haciendo lo mejor que podemos con los recursos disponibles para nosotros.Agradecemos su ayuda durante este tiempo tan difícil.Con mucha fe La Familia Alvarez.In early October of this year  my mom Sarisbelia was diagnosed with cancer. My dad and I are trying our best to work and keep up with all my mothers daily medical appointments/hospital stays. Luckily for us  she has health insurance that partially covers some of this - but it's been extremely expensive to keep up with the remainder and still dedicate time at the hospital with her. We are limited to the amount of time we get to spend with her due to us having to sustain our jobs to keep up with medical bills as they are piling up. Donations are much needed and greatly appreciated to help my parents with any extra expenses they are not ready for. Anything would be of help. We have a lot of faith in my moms recovery. This has been a very slow and draining process. However  we are doing the best we can with the resources available to us. We appreciate your help during this very difficult time.With lots of faith  The Alvarez Family."
